Entity,Code,Year,Population - Sex: female - Age: all - Variant: estimates
Turkey,TUR,1974,19646273
Turkey,TUR,1975,20013929
Turkey,TUR,1976,20439182
Turkey,TUR,1977,20924394
Turkey,TUR,1978,21408288
Turkey,TUR,1979,21888478
Turkey,TUR,1980,22367358
Turkey,TUR,1981,22834566
Turkey,TUR,1982,23344461
Turkey,TUR,1983,23915538
Turkey,TUR,1984,24487190
Turkey,TUR,1985,25051885
Turkey,TUR,1986,25604839
Turkey,TUR,1987,26144791
Turkey,TUR,1988,26684400
Turkey,TUR,1989,27224282
Turkey,TUR,1990,27750032
Turkey,TUR,1991,28253656
Turkey,TUR,1992,28750579
Turkey,TUR,1993,29262020
Turkey,TUR,1994,29785990
Turkey,TUR,1995,30291081
Turkey,TUR,1996,30767128
Turkey,TUR,1997,31229974
Turkey,TUR,1998,31681454
Turkey,TUR,1999,32119607
Turkey,TUR,2000,32545307
Turkey,TUR,2001,32964161
Turkey,TUR,2002,33375970
Turkey,TUR,2003,33777981
Turkey,TUR,2004,34169480
Turkey,TUR,2005,34549484
Turkey,TUR,2006,34919572
Turkey,TUR,2007,35284783
Turkey,TUR,2008,35686502
Turkey,TUR,2009,36116659
Turkey,TUR,2010,36535870
Turkey,TUR,2011,36966240
Turkey,TUR,2012,37470566
Turkey,TUR,2013,38084633
Turkey,TUR,2014,38910379
Turkey,TUR,2015,39908551
Turkey,TUR,2016,40738457
Turkey,TUR,2017,41465824
Turkey,TUR,2018,42143405
Turkey,TUR,2019,42631049
Turkey,TUR,2020,43023458
Turkey,TUR,2021,43351922
Turkey,TUR,2022,43566602
Turkey,TUR,2023,43692960
Ukraine,UKR,1950,21290496
Ukraine,UKR,1951,21499738
Ukraine,UKR,1952,21711435
Ukraine,UKR,1953,21924090
Ukraine,UKR,1954,22145356
Ukraine,UKR,1955,22380921
Ukraine,UKR,1956,22627987
Ukraine,UKR,1957,22886981
Ukraine,UKR,1958,23195707
Ukraine,UKR,1959,23505066
Ukraine,UKR,1960,23777867
Ukraine,UKR,1961,24050051
Ukraine,UKR,1962,24307095
Ukraine,UKR,1963,24552162
Ukraine,UKR,1964,24783481
Ukraine,UKR,1965,24989022
Ukraine,UKR,1966,25185735
Ukraine,UKR,1967,25382088
Ukraine,UKR,1968,25572906
Ukraine,UKR,1969,25750689
Ukraine,UKR,1970,25913374
Ukraine,UKR,1971,26080631
Ukraine,UKR,1972,26249228
Ukraine,UKR,1973,26396761
Ukraine,UKR,1974,26531417
Ukraine,UKR,1975,26664332
Ukraine,UKR,1976,26780403
Ukraine,UKR,1977,26876267
Ukraine,UKR,1978,26959362
Ukraine,UKR,1979,27038900
Ukraine,UKR,1980,27128363
Ukraine,UKR,1981,27222895
Ukraine,UKR,1982,27314989
Ukraine,UKR,1983,27425552
Ukraine,UKR,1984,27534511
Ukraine,UKR,1985,27616525
Ukraine,UKR,1986,27692504
Ukraine,UKR,1987,27763192
Ukraine,UKR,1988,27826302
Ukraine,UKR,1989,27877909
Ukraine,UKR,1990,27915615
Ukraine,UKR,1991,27947511
Ukraine,UKR,1992,27997948
Ukraine,UKR,1993,27987703
Ukraine,UKR,1994,27825614
Ukraine,UKR,1995,27595713
Ukraine,UKR,1996,27354931
Ukraine,UKR,1997,27116301
Ukraine,UKR,1998,26893296
Ukraine,UKR,1999,26674832
Ukraine,UKR,2000,26455245
Ukraine,UKR,2001,26225060
Ukraine,UKR,2002,26004580
Ukraine,UKR,2003,25815996
Ukraine,UKR,2004,25643784
Ukraine,UKR,2005,25447594
Ukraine,UKR,2006,25293676
Ukraine,UKR,2007,25183868
Ukraine,UKR,2008,25061739
Ukraine,UKR,2009,24958396
Ukraine,UKR,2010,24863372
Ukraine,UKR,2011,24778046
Ukraine,UKR,2012,24713831
Ukraine,UKR,2013,24656164
Ukraine,UKR,2014,24567805
Ukraine,UKR,2015,24462664
Ukraine,UKR,2016,24365775
Ukraine,UKR,2017,24262826
Ukraine,UKR,2018,24138289
Ukraine,UKR,2019,24004330
Ukraine,UKR,2020,23859259
Ukraine,UKR,2021,23654573
Ukraine,UKR,2022,21931325
Ukraine,UKR,2023,20188504
United Arab Emirates,ARE,1950,35480
United Arab Emirates,ARE,1951,36729
United Arab Emirates,ARE,1952,38024
United Arab Emirates,ARE,1953,39353
United Arab Emirates,ARE,1954,40701
United Arab Emirates,ARE,1955,42058
United Arab Emirates,ARE,1956,43436
United Arab Emirates,ARE,1957,44846
United Arab Emirates,ARE,1958,46303
United Arab Emirates,ARE,1959,47831
United Arab Emirates,ARE,1960,49450
United Arab Emirates,ARE,1961,51177
United Arab Emirates,ARE,1962,53051
United Arab Emirates,ARE,1963,55071
United Arab Emirates,ARE,1964,57187
United Arab Emirates,ARE,1965,59271
United Arab Emirates,ARE,1966,61086
United Arab Emirates,ARE,1967,62331
United Arab Emirates,ARE,1968,66546
United Arab Emirates,ARE,1969,75590
United Arab Emirates,ARE,1970,86500
United Arab Emirates,ARE,1971,98132
United Arab Emirates,ARE,1972,110403
United Arab Emirates,ARE,1973,123281
United Arab Emirates,ARE,1974,136650
United Arab Emirates,ARE,1975,150333
United Arab Emirates,ARE,1976,169808
United Arab Emirates,ARE,1977,196055
United Arab Emirates,ARE,1978,224268
United Arab Emirates,ARE,1979,253909
United Arab Emirates,ARE,1980,284018
United Arab Emirates,ARE,1981,314086
United Arab Emirates,ARE,1982,344570
United Arab Emirates,ARE,1983,375796
United Arab Emirates,ARE,1984,407489
United Arab Emirates,ARE,1985,439269
United Arab Emirates,ARE,1986,471446
United Arab Emirates,ARE,1987,504228
United Arab Emirates,ARE,1988,537102
United Arab Emirates,ARE,1989,570043
United Arab Emirates,ARE,1990,602951
United Arab Emirates,ARE,1991,635731
United Arab Emirates,ARE,1992,668250
United Arab Emirates,ARE,1993,700319
United Arab Emirates,ARE,1994,731733
United Arab Emirates,ARE,1995,762925
United Arab Emirates,ARE,1996,811280
United Arab Emirates,ARE,1997,877501
United Arab Emirates,ARE,1998,945292
United Arab Emirates,ARE,1999,1014285
United Arab Emirates,ARE,2000,1084097
United Arab Emirates,ARE,2001,1154949
United Arab Emirates,ARE,2002,1227212
United Arab Emirates,ARE,2003,1300482
United Arab Emirates,ARE,2004,1374038
United Arab Emirates,ARE,2005,1447129
United Arab Emirates,ARE,2006,1560207
United Arab Emirates,ARE,2007,1772260
United Arab Emirates,ARE,2008,2017464
United Arab Emirates,ARE,2009,2188382
United Arab Emirates,ARE,2010,2310453
United Arab Emirates,ARE,2011,2445256
United Arab Emirates,ARE,2012,2587146
United Arab Emirates,ARE,2013,2723505
United Arab Emirates,ARE,2014,2874157
United Arab Emirates,ARE,2015,3037399
United Arab Emirates,ARE,2016,3174797
United Arab Emirates,ARE,2017,3257124
United Arab Emirates,ARE,2018,3306308
United Arab Emirates,ARE,2019,3327444
United Arab Emirates,ARE,2020,3365259
United Arab Emirates,ARE,2021,3502296
United Arab Emirates,ARE,2022,3676594
United Arab Emirates,ARE,2023,3829841
United Kingdom,GBR,1950,26021139
United Kingdom,GBR,1951,26136093
United Kingdom,GBR,1952,26234783
United Kingdom,GBR,1953,26341398
United Kingdom,GBR,1954,26447561
United Kingdom,GBR,1955,26546378
United Kingdom,GBR,1956,26646549
United Kingdom,GBR,1957,26762482
United Kingdom,GBR,1958,26889041
United Kingdom,GBR,1959,27018984
United Kingdom,GBR,1960,27158879
United Kingdom,GBR,1961,27308956
United Kingdom,GBR,1962,27471906
United Kingdom,GBR,1963,27639183
United Kingdom,GBR,1964,27807372
United Kingdom,GBR,1965,27980388
United Kingdom,GBR,1966,28139646
United Kingdom,GBR,1967,28290627
United Kingdom,GBR,1968,28429508
United Kingdom,GBR,1969,28540446
United Kingdom,GBR,1970,28637746
United Kingdom,GBR,1971,28735814
United Kingdom,GBR,1972,28819506
United Kingdom,GBR,1973,28867610
United Kingdom,GBR,1974,28875040
United Kingdom,GBR,1975,28862172
United Kingdom,GBR,1976,28847732
United Kingdom,GBR,1977,28837576
United Kingdom,GBR,1978,28840113
United Kingdom,GBR,1979,28859097
United Kingdom,GBR,1980,28890158
United Kingdom,GBR,1981,28907407
United Kingdom,GBR,1982,28907729
United Kingdom,GBR,1983,28901020
United Kingdom,GBR,1984,28938065
United Kingdom,GBR,1985,29030398
United Kingdom,GBR,1986,29120116
United Kingdom,GBR,1987,29177636
United Kingdom,GBR,1988,29379555
United Kingdom,GBR,1989,29606168
United Kingdom,GBR,1990,29703710
United Kingdom,GBR,1991,29805855
United Kingdom,GBR,1992,29855913
United Kingdom,GBR,1993,29892444
United Kingdom,GBR,1994,29963460
United Kingdom,GBR,1995,30031025
United Kingdom,GBR,1996,30091305
United Kingdom,GBR,1997,30156852
United Kingdom,GBR,1998,30238976
United Kingdom,GBR,1999,30334800
United Kingdom,GBR,2000,30428500
United Kingdom,GBR,2001,30523819
United Kingdom,GBR,2002,30631358
United Kingdom,GBR,2003,30754476
United Kingdom,GBR,2004,30914615
United Kingdom,GBR,2005,31114791
United Kingdom,GBR,2006,31327133
United Kingdom,GBR,2007,31550630
United Kingdom,GBR,2008,31776708
United Kingdom,GBR,2009,31998229
United Kingdom,GBR,2010,32225931
United Kingdom,GBR,2011,32455054
United Kingdom,GBR,2012,32665368
United Kingdom,GBR,2013,32864345
United Kingdom,GBR,2014,33084442
United Kingdom,GBR,2015,33318008
United Kingdom,GBR,2016,33547621
United Kingdom,GBR,2017,33762992
United Kingdom,GBR,2018,33952202
United Kingdom,GBR,2019,34117976
United Kingdom,GBR,2020,34223104
United Kingdom,GBR,2021,34370635
United Kingdom,GBR,2022,34621069
United Kingdom,GBR,2023,34870369
United States,USA,1950,77618600
United States,USA,1951,78846399
United States,USA,1952,80098984
United States,USA,1953,81389083
United States,USA,1954,82729696
United States,USA,1955,84128449
United States,USA,1956,85569730
United States,USA,1957,87040596
United States,USA,1958,88533826
United States,USA,1959,90112467
United States,USA,1960,91773345
United States,USA,1961,93485737
United States,USA,1962,95216674
United States,USA,1963,96886356
United States,USA,1964,98505268
United States,USA,1965,100047883
United States,USA,1966,101483790
United States,USA,1967,102830897
United States,USA,1968,104114463
United States,USA,1969,105382701
United States,USA,1970,106756449
United States,USA,1971,108144917
United States,USA,1972,109370014
United States,USA,1973,110471115
United States,USA,1974,111523498
United States,USA,1975,112567845
United States,USA,1976,113604821
United States,USA,1977,114665110
United States,USA,1978,115746571
United States,USA,1979,116846520
United States,USA,1980,117990318
United States,USA,1981,119124395
United States,USA,1982,120242358
United States,USA,1983,121358265
United States,USA,1984,122448901
United States,USA,1985,123525346
United States,USA,1986,124573382
United States,USA,1987,125600138
United States,USA,1988,126636658
United States,USA,1989,127700598
United States,USA,1990,128918797
United States,USA,1991,130322875
United States,USA,1992,131782415
United States,USA,1993,133182166
United States,USA,1994,134490586
United States,USA,1995,135742383
United States,USA,1996,136950488
United States,USA,1997,138127686
United States,USA,1998,139314645
United States,USA,1999,140498433
United States,USA,2000,141690783
United States,USA,2001,142977803
United States,USA,2002,144321177
United States,USA,2003,145673980
United States,USA,2004,147055586
United States,USA,2005,148465441
United States,USA,2006,149918712
United States,USA,2007,151426291
United States,USA,2008,152941699
United States,USA,2009,154424570
United States,USA,2010,155905636
United States,USA,2011,157318460
United States,USA,2012,158649473
United States,USA,2013,159979616
United States,USA,2014,161321119
United States,USA,2015,162671087
United States,USA,2016,164043183
United States,USA,2017,165406598
United States,USA,2018,166697776
United States,USA,2019,167942757
United States,USA,2020,168726056
United States,USA,2021,169124637
United States,USA,2022,169861308
United States,USA,2023,170888626
United States Virgin Islands,VIR,1950,13918
United States Virgin Islands,VIR,1951,14260
United States Virgin Islands,VIR,1952,14456
United States Virgin Islands,VIR,1953,14671
United States Virgin Islands,VIR,1954,14903
United States Virgin Islands,VIR,1955,15129
United States Virgin Islands,VIR,1956,15325
United States Virgin Islands,VIR,1957,15517
United States Virgin Islands,VIR,1958,15741
United States Virgin Islands,VIR,1959,15995
United States Virgin Islands,VIR,1960,16783
United States Virgin Islands,VIR,1961,18121
United States Virgin Islands,VIR,1962,19542
United States Virgin Islands,VIR,1963,21073
United States Virgin Islands,VIR,1964,22742
United States Virgin Islands,VIR,1965,24474
United States Virgin Islands,VIR,1966,26109
United States Virgin Islands,VIR,1967,27637
United States Virgin Islands,VIR,1968,29053
United States Virgin Islands,VIR,1969,30374
United States Virgin Islands,VIR,1970,32009
United States Virgin Islands,VIR,1971,34127
United States Virgin Islands,VIR,1972,36320
United States Virgin Islands,VIR,1973,38415
United States Virgin Islands,VIR,1974,40406
United States Virgin Islands,VIR,1975,42269
United States Virgin Islands,VIR,1976,44046
United States Virgin Islands,VIR,1977,45783
United States Virgin Islands,VIR,1978,47481
United States Virgin Islands,VIR,1979,49127
United States Virgin Islands,VIR,1980,50326
United States Virgin Islands,VIR,1981,50905
United States Virgin Islands,VIR,1982,51301
United States Virgin Islands,VIR,1983,51652
United States Virgin Islands,VIR,1984,51980
United States Virgin Islands,VIR,1985,52267
United States Virgin Islands,VIR,1986,52509
United States Virgin Islands,VIR,1987,52684
United States Virgin Islands,VIR,1988,52764
United States Virgin Islands,VIR,1989,52709
United States Virgin Islands,VIR,1990,52896
United States Virgin Islands,VIR,1991,53466
United States Virgin Islands,VIR,1992,54088
United States Virgin Islands,VIR,1993,54643
United States Virgin Islands,VIR,1994,55146
United States Virgin Islands,VIR,1995,55591
United States Virgin Islands,VIR,1996,55978
United States Virgin Islands,VIR,1997,56299
United States Virgin Islands,VIR,1998,56544
United States Virgin Islands,VIR,1999,56702
United States Virgin Islands,VIR,2000,56798
United States Virgin Islands,VIR,2001,56810
United States Virgin Islands,VIR,2002,56722
United States Virgin Islands,VIR,2003,56563
United States Virgin Islands,VIR,2004,56346
United States Virgin Islands,VIR,2005,56196
United States Virgin Islands,VIR,2006,56089
United States Virgin Islands,VIR,2007,55956
United States Virgin Islands,VIR,2008,55816
United States Virgin Islands,VIR,2009,55733
United States Virgin Islands,VIR,2010,55510
United States Virgin Islands,VIR,2011,54996
United States Virgin Islands,VIR,2012,54385
United States Virgin Islands,VIR,2013,53760
United States Virgin Islands,VIR,2014,53136
United States Virgin Islands,VIR,2015,52165
United States Virgin Islands,VIR,2016,50777
United States Virgin Islands,VIR,2017,49278
United States Virgin Islands,VIR,2018,47707
United States Virgin Islands,VIR,2019,46068
United States Virgin Islands,VIR,2020,45253
United States Virgin Islands,VIR,2021,45196
United States Virgin Islands,VIR,2022,45005
United States Virgin Islands,VIR,2023,44762
Uruguay,URY,1950,1103790
Uruguay,URY,1951,1116045
Uruguay,URY,1952,1129619
Uruguay,URY,1953,1144289
Uruguay,URY,1954,1159861
Uruguay,URY,1955,1176047
Uruguay,URY,1956,1192770
Uruguay,URY,1957,1209989
Uruguay,URY,1958,1227501
Uruguay,URY,1959,1245061
Uruguay,URY,1960,1262372
Uruguay,URY,1961,1279308
Uruguay,URY,1962,1295808
Uruguay,URY,1963,1311882
Uruguay,URY,1964,1327533
Uruguay,URY,1965,1342641
Uruguay,URY,1966,1357050
Uruguay,URY,1967,1370652
Uruguay,URY,1968,1383197
Uruguay,URY,1969,1394513
Uruguay,URY,1970,1404754
Uruguay,URY,1971,1414494
Uruguay,URY,1972,1424138
Uruguay,URY,1973,1434108
Uruguay,URY,1974,1444789
Uruguay,URY,1975,1456299
Uruguay,URY,1976,1467662
Uruguay,URY,1977,1478008
Uruguay,URY,1978,1487466
Uruguay,URY,1979,1495906
Uruguay,URY,1980,1503300
Uruguay,URY,1981,1510348
Uruguay,URY,1982,1517828
Uruguay,URY,1983,1525705
Uruguay,URY,1984,1533672
Uruguay,URY,1985,1542010
Uruguay,URY,1986,1550790
Uruguay,URY,1987,1560017
Uruguay,URY,1988,1569796
Uruguay,URY,1989,1579754
Uruguay,URY,1990,1589676
Uruguay,URY,1991,1599496
Uruguay,URY,1992,1609026
Uruguay,URY,1993,1618261
Uruguay,URY,1994,1627479
Uruguay,URY,1995,1636778
Uruguay,URY,1996,1646226
Uruguay,URY,1997,1655681
Uruguay,URY,1998,1664506
Uruguay,URY,1999,1672705
Uruguay,URY,2000,1679576
Uruguay,URY,2001,1684305
Uruguay,URY,2002,1687262
Uruguay,URY,2003,1689070
Uruguay,URY,2004,1690666
Uruguay,URY,2005,1692640
Uruguay,URY,2006,1695218
Uruguay,URY,2007,1698670
Uruguay,URY,2008,1702687
Uruguay,URY,2009,1707015
Uruguay,URY,2010,1711552
Uruguay,URY,2011,1715856
Uruguay,URY,2012,1720166
Uruguay,URY,2013,1725045
Uruguay,URY,2014,1730382
Uruguay,URY,2015,1735971
Uruguay,URY,2016,1741248
Uruguay,URY,2017,1745426
Uruguay,URY,2018,1748367
Uruguay,URY,2019,1749736
Uruguay,URY,2020,1750462
Uruguay,URY,2021,1749273
Uruguay,URY,2022,1746500
Uruguay,URY,2023,1745068
Uzbekistan,UZB,1950,3250842
Uzbekistan,UZB,1951,3322591
Uzbekistan,UZB,1952,3397497
Uzbekistan,UZB,1953,3477315
Uzbekistan,UZB,1954,3562064
Uzbekistan,UZB,1955,3652959
Uzbekistan,UZB,1956,3750593
Uzbekistan,UZB,1957,3854570
Uzbekistan,UZB,1958,3965905
Uzbekistan,UZB,1959,4087145
Uzbekistan,UZB,1960,4221721
Uzbekistan,UZB,1961,4373448
Uzbekistan,UZB,1962,4539009
Uzbekistan,UZB,1963,4710078
Uzbekistan,UZB,1964,4884820
Uzbekistan,UZB,1965,5063795
Uzbekistan,UZB,1966,5244515
Uzbekistan,UZB,1967,5426361
Uzbekistan,UZB,1968,5609694
Uzbekistan,UZB,1969,5791940
Uzbekistan,UZB,1970,5968264
Uzbekistan,UZB,1971,6139045
Uzbekistan,UZB,1972,6311961
Uzbekistan,UZB,1973,6490815
Uzbekistan,UZB,1974,6675434
Uzbekistan,UZB,1975,6865588
Uzbekistan,UZB,1976,7060892
Uzbekistan,UZB,1977,7261115
Uzbekistan,UZB,1978,7459872
Uzbekistan,UZB,1979,7654302
Uzbekistan,UZB,1980,7851100
Uzbekistan,UZB,1981,8053084
Uzbekistan,UZB,1982,8261171
Uzbekistan,UZB,1983,8478002
Uzbekistan,UZB,1984,8706909
Uzbekistan,UZB,1985,8948328
Uzbekistan,UZB,1986,9201034
Uzbekistan,UZB,1987,9460387
Uzbekistan,UZB,1988,9717683
Uzbekistan,UZB,1989,9968174
Uzbekistan,UZB,1990,10204535
Uzbekistan,UZB,1991,10446609
Uzbekistan,UZB,1992,10701718
Uzbekistan,UZB,1993,10948077
Uzbekistan,UZB,1994,11181115
Uzbekistan,UZB,1995,11404226
Uzbekistan,UZB,1996,11618757
Uzbekistan,UZB,1997,11820572
Uzbekistan,UZB,1998,12007011
Uzbekistan,UZB,1999,12176050
Uzbekistan,UZB,2000,12330513
Uzbekistan,UZB,2001,12481493
Uzbekistan,UZB,2002,12635697
Uzbekistan,UZB,2003,12790351
Uzbekistan,UZB,2004,12948134
Uzbekistan,UZB,2005,13110538
Uzbekistan,UZB,2006,13280008
Uzbekistan,UZB,2007,13466648
Uzbekistan,UZB,2008,13673494
Uzbekistan,UZB,2009,13892334
Uzbekistan,UZB,2010,14111266
Uzbekistan,UZB,2011,14325623
Uzbekistan,UZB,2012,14540462
Uzbekistan,UZB,2013,14766727
Uzbekistan,UZB,2014,15010758
Uzbekistan,UZB,2015,15267687
Uzbekistan,UZB,2016,15528722
Uzbekistan,UZB,2017,15790068
Uzbekistan,UZB,2018,16061757
Uzbekistan,UZB,2019,16352257
Uzbekistan,UZB,2020,16657921
Uzbekistan,UZB,2021,16979564
Uzbekistan,UZB,2022,17320244
Uzbekistan,UZB,2023,17670095
Venezuela,VEN,1950,2695417
Venezuela,VEN,1951,2818526
Venezuela,VEN,1952,2944100
Venezuela,VEN,1953,3071899
Venezuela,VEN,1954,3201938
Venezuela,VEN,1955,3334368
Venezuela,VEN,1956,3469432
Venezuela,VEN,1957,3607700
Venezuela,VEN,1958,3749558
Venezuela,VEN,1959,3893697
Venezuela,VEN,1960,4039621
Venezuela,VEN,1961,4187938
Venezuela,VEN,1962,4338794
Venezuela,VEN,1963,4492665
Venezuela,VEN,1964,4649653
Venezuela,VEN,1965,4809772
Venezuela,VEN,1966,4973425
Venezuela,VEN,1967,5140401
Venezuela,VEN,1968,5310093
Venezuela,VEN,1969,5481591
Venezuela,VEN,1970,5655389
Venezuela,VEN,1971,5832100
Venezuela,VEN,1972,6011318
Venezuela,VEN,1973,6193815
Venezuela,VEN,1974,6380217
Venezuela,VEN,1975,6570985
Venezuela,VEN,1976,6766616
Venezuela,VEN,1977,6967398
Venezuela,VEN,1978,7173124
Venezuela,VEN,1979,7383040
Venezuela,VEN,1980,7596186
Venezuela,VEN,1981,7812158
Venezuela,VEN,1982,8030881
Venezuela,VEN,1983,8252420
Venezuela,VEN,1984,8476746
Venezuela,VEN,1985,8703646
Venezuela,VEN,1986,8934989
Venezuela,VEN,1987,9170901
Venezuela,VEN,1988,9409238
Venezuela,VEN,1989,9648700
Venezuela,VEN,1990,9887686
Venezuela,VEN,1991,10125960
Venezuela,VEN,1992,10363740
Venezuela,VEN,1993,10600863
Venezuela,VEN,1994,10837160
Venezuela,VEN,1995,11072521
Venezuela,VEN,1996,11307334
Venezuela,VEN,1997,11542447
Venezuela,VEN,1998,11777897
Venezuela,VEN,1999,12011727
Venezuela,VEN,2000,12244157
Venezuela,VEN,2001,12475439
Venezuela,VEN,2002,12708356
Venezuela,VEN,2003,12941527
Venezuela,VEN,2004,13170515
Venezuela,VEN,2005,13397679
Venezuela,VEN,2006,13622768
Venezuela,VEN,2007,13842271
Venezuela,VEN,2008,14053466
Venezuela,VEN,2009,14255744
Venezuela,VEN,2010,14451901
Venezuela,VEN,2011,14646926
Venezuela,VEN,2012,14840905
Venezuela,VEN,2013,15029201
Venezuela,VEN,2014,15209371
Venezuela,VEN,2015,15378698
Venezuela,VEN,2016,15485238
Venezuela,VEN,2017,15396414
Venezuela,VEN,2018,15026643
Venezuela,VEN,2019,14599333
Venezuela,VEN,2020,14360366
Venezuela,VEN,2021,14265715
Venezuela,VEN,2022,14260988
Venezuela,VEN,2023,14312345
Vietnam,VNM,1950,12693778
Vietnam,VNM,1951,12963257
Vietnam,VNM,1952,13254865
Vietnam,VNM,1953,13581076
Vietnam,VNM,1954,13927528
Vietnam,VNM,1955,14297994
Vietnam,VNM,1956,14674945
Vietnam,VNM,1957,15089793
Vietnam,VNM,1958,15540421
Vietnam,VNM,1959,16002950
Vietnam,VNM,1960,16475728
Vietnam,VNM,1961,16915719
Vietnam,VNM,1962,17358350
Vietnam,VNM,1963,17844189
Vietnam,VNM,1964,18327885
Vietnam,VNM,1965,18801167
Vietnam,VNM,1966,19261663
Vietnam,VNM,1967,19711733
Vietnam,VNM,1968,20154279
Vietnam,VNM,1969,20605064
Vietnam,VNM,1970,21076274
Vietnam,VNM,1971,21587727
Vietnam,VNM,1972,22108873
Vietnam,VNM,1973,22631471
Vietnam,VNM,1974,23162152
Vietnam,VNM,1975,23717653
Vietnam,VNM,1976,24326527
Vietnam,VNM,1977,24967633
Vietnam,VNM,1978,25621511
Vietnam,VNM,1979,26192485
Vietnam,VNM,1980,26761024
Vietnam,VNM,1981,27405465
Vietnam,VNM,1982,28063132
Vietnam,VNM,1983,28744018
Vietnam,VNM,1984,29442501
Vietnam,VNM,1985,30135993
Vietnam,VNM,1986,30801867
Vietnam,VNM,1987,31444587
Vietnam,VNM,1988,32090889
Vietnam,VNM,1989,32756394
Vietnam,VNM,1990,33446227
Vietnam,VNM,1991,34149334
Vietnam,VNM,1992,34842761
Vietnam,VNM,1993,35513544
Vietnam,VNM,1994,36153133
Vietnam,VNM,1995,36755214
Vietnam,VNM,1996,37314610
Vietnam,VNM,1997,37850430
Vietnam,VNM,1998,38378809
Vietnam,VNM,1999,38873770
Vietnam,VNM,2000,39328954
Vietnam,VNM,2001,39768453
Vietnam,VNM,2002,40207734
Vietnam,VNM,2003,40653779
Vietnam,VNM,2004,41090419
Vietnam,VNM,2005,41508484
Vietnam,VNM,2006,42107118
Vietnam,VNM,2007,42909038
Vietnam,VNM,2008,43748396
Vietnam,VNM,2009,44421760
Vietnam,VNM,2010,44912421
Vietnam,VNM,2011,45410434
Vietnam,VNM,2012,45919530
Vietnam,VNM,2013,46434809
Vietnam,VNM,2014,46971117
Vietnam,VNM,2015,47527298
Vietnam,VNM,2016,48084838
Vietnam,VNM,2017,48636375
Vietnam,VNM,2018,49147630
Vietnam,VNM,2019,49610247
Vietnam,VNM,2020,50061595
Vietnam,VNM,2021,50486610
Vietnam,VNM,2022,50859445
Vietnam,VNM,2023,51201223
